Kanji,Reading,JLPT,Type,Meaning
['散房花序'],[['さんぼうかじょ']],1,"['&n;', '&adj-no;']","['corymbose inflorescence', 'corymb']"
['啓蒙的'],[['けいもうてき']],1,['&adj-na;'],['enlightening']
['無駄にしない'],[['むだにしない']],1,"['&exp;', '&adj-i;']","['make good use of', 'make the most of']"
['ケチ臭い'],"[['ケチくさい'], ['けちくさい']]",1,['&adj-i;'],"['stingy', 'mean', 'tight-fisted', 'cheap']"
['吉'],"[['きち'], ['きつ']]",1,"['&n;', '&adj-no;']","['good fortune (esp. omikuji fortune-telling result)', 'good luck', 'auspiciousness']"
['行儀悪い'],[['ぎょうぎわるい']],1,"['&exp;', '&adj-i;']","['bad mannered', 'naughty', 'misbehaving']"
['常染色体'],[['じょうせんしょくたい']],1,"['&n;', '&adj-no;']",['autosome (non-sex chromosome)']
['無味無臭'],[['むみむしゅう']],1,['&adj-no;'],"['tasteless and odorless', 'bland']"
['無味無臭無色'],[['むみむしゅうむしょく']],1,['&adj-no;'],"['tasteless, odorless and colorless']"
['機嫌が悪い'],[['きげんがわるい']],1,"['&exp;', '&adj-i;']",['in a bad mood']
['機嫌がいい'],"[['きげんがいい'], ['きげんがよい']]",1,"['&exp;', '&adj-ix;']","['in a good mood', 'cheerful']"
['書き掛け'],[['かきかけ']],1,['&adj-no;'],['unfinished']
['黙然'],"[['もくぜん'], ['もくねん']]",1,"['&adv-to;', '&adj-t;']","['silently', 'in silence']"
['潜性'],[['せんせい']],1,"['&n;', '&adj-no;']",['recessiveness']
['顕性'],[['けんせい']],1,"['&n;', '&adj-no;']",['dominance']
['無糸分裂'],[['むしぶんれつ']],1,"['&n;', '&adj-no;']",['amitosis']
['成熟分裂'],[['せいじゅくぶんれつ']],1,"['&n;', '&adj-no;']",['meiosis']
['系統発生'],[['けいとうはっせい']],1,"['&n;', '&adj-no;']","['phylogeny', 'phylogenesis']"
['アウトオブ眼中'],[['アウトオブがんちゅう']],1,['&adj-no;'],"['being out of consideration', 'not being an option']"
['羽振りのいい'],"[['はぶりのいい'], ['はぶりのよい']]",1,"['&exp;', '&adj-ix;']","['influential', 'powerful', 'popular', 'prosperous', 'doing well']"
['従'],[['じゅう']],1,"['&n;', '&adj-no;']","['subordinate', 'secondary', 'junior', 'incidental']"
['影の薄い'],[['かげのうすい']],1,"['&exp;', '&adj-i;']","['inconspicuous', 'unobtrusive', 'low-profile']"
['縁のない'],[['えんのない']],1,"['&exp;', '&adj-i;']","['unrelated', 'unconnected']"
['縁の遠い'],[['えんのとおい']],1,"['&exp;', '&adj-i;']",['distantly related']
['往生際の悪い'],[['おうじょうぎわのわるい']],1,['&adj-i;'],"['unreasonably stubborn', 'not knowing when to give up']"
['我の強い'],[['がのつよい']],1,"['&exp;', '&adj-i;']","['egoistic', 'selfish', 'self-willed']"
['懐の深い'],[['ふところのふかい']],1,"['&exp;', '&adj-i;']",['broad-minded']
['興味の薄い'],[['きょうみのうすい']],1,['&adj-i;'],['uninteresting']
['口の堅い'],[['くちのかたい']],1,"['&exp;', '&adj-i;']","['tight-lipped', 'able to keep a secret']"
['酒癖の悪い'],[['さけぐせのわるい']],1,['&adj-i;'],['being a bad drunk']
['外国人排斥'],[['がいこくじんはいせき']],1,"['&n;', '&adj-no;']","['xenophobia', 'exclusion (of foreigners)']"
['胴の長い'],[['どうのながい']],1,['&adj-i;'],['long-bodied']
['敷居の高い'],[['しきいのたかい']],1,"['&exp;', '&adj-f;']","['having a high threshold (for entry)', 'difficult to approach', ""feeling awkward to go to (of someone's home)""]"
['鎮痛'],[['ちんつう']],1,"['&n;', '&adj-no;']","['pain relief', 'killing pain']"
['音韻体系'],[['おんいんたいけい']],1,"['&n;', '&adj-no;']",['phoneme system']
['八尋'],[['やひろ']],1,"['&n;', '&adj-no;']","['great length', 'great size']"
['国津'],[['くにつ']],1,['&adj-f;'],['of the land']
['複峰性'],[['ふくほうせい']],1,['&adj-no;'],['bimodal']
['二峰性'],[['にほうせい']],1,['&adj-no;'],['bimodal']
['興味ない'],[['きょうみない']],1,['&adj-i;'],"['of no interest', 'not interested']"
['嫌気性'],[['けんきせい']],1,['&adj-no;'],['anaerobic']
['微'],[['び']],1,"['&n;', '&adj-na;']",['minuteness']
['機嫌の悪い'],[['きげんのわるい']],1,"['&exp;', '&adj-i;']",['bad-tempered']
['侵襲的'],[['しんしゅうてき']],1,['&adj-na;'],['invasive']
['傷つきにくい'],[['きずつきにくい']],1,['&adj-i;'],['scratch-resistant']
['傷つきやすい'],[['きずつきやすい']],1,['&adj-i;'],"['fragile', 'brittle', 'delicate', 'sensitive']"
['避けて通れない'],[['さけてとおれない']],1,"['&exp;', '&adj-i;']","['cannot be avoided (of a problem, etc.)', 'unavoidable', 'inevitable']"
['廉'],[['れん']],1,"['&n;', '&adj-na;']","['cheap', 'inexpensive']"
['舌たるい'],[['したたるい']],1,['&adj-i;'],"['lisping', 'cooing']"
['威勢がいい'],"[['いせいがいい'], ['いせいがよい']]",1,"['&exp;', '&adj-ix;']","['vigorous', 'cheerful', 'assertive']"
['威勢のいい'],"[['いせいのいい'], ['いせいのよい']]",1,"['&exp;', '&adj-ix;']","['high-spirited', 'cheerful', 'assertive', 'vigorous']"
['排尿障害'],[['はいにょうしょうがい']],1,"['&n;', '&adj-no;']","['dysuria', 'painful urination']"
['顕'],[['けん']],1,"['&n;', '&adj-na;']","['exposure', 'clarity']"
['一軸'],[['いちじく']],1,['&adj-no;'],['uniaxial']
['粗粒度'],[['そりゅうど']],1,['&adj-f;'],['coarse-grained']
['粘弾性'],[['ねんだんせい']],1,"['&n;', '&adj-no;']",['viscoelasticity']
['放射相称'],[['ほうしゃそうしょう']],1,"['&n;', '&adj-no;']",['radial symmetry']
['ご立派'],[['ごりっぱ']],1,['&adj-na;'],"['splendid', 'fine', 'handsome', 'elegant', 'imposing', 'prominent', 'legal', 'legitimate']"
['間怠っこい'],[['まだるっこい']],1,['&adj-i;'],"['slow', 'tedious', 'sluggish', 'dull']"
['間怠い'],[['まだるい']],1,['&adj-i;'],"['slow', 'tedious', 'sluggish', 'dull']"
['道徳性'],[['どうとくせい']],1,"['&n;', '&adj-no;']",['morality']
['無徳'],[['むとく']],1,"['&n;', '&adj-na;', '&adj-no;']",['virtueless']
['いずれ劣らぬ'],[['いずれおとらぬ']],1,['&adj-pn;'],['equally competent']
['往にし'],[['いにし']],1,['&adj-pn;'],"['olden-day', 'hidden in the past']"
['往んじ'],[['いんじ']],1,['&adj-pn;'],"['olden-day', 'hidden in the past']"
['冠たる'],[['かんたる']],1,['&adj-pn;'],"['best', 'matchless', 'peerless', 'unparalleled', 'unrivalled']"
['素知らぬ'],[['そしらぬ']],1,['&adj-pn;'],"['feigned', 'pretending (not to know)']"
['尽きせぬ'],[['つきせぬ']],1,['&adj-pn;'],"['eternal', 'everlasting', 'endless', 'enduring']"
['如何した'],[['どうした']],1,['&adj-pn;'],"['somehow', 'how', 'in what way', 'why', 'what kind of']"
['多肢選択'],[['たしせんたく']],1,['&adj-no;'],['multiple-choice']
['感慨深い'],[['かんがいぶかい']],1,['&adj-i;'],"['deeply emotive', 'moving']"
['己が'],[['おのが']],1,['&adj-pn;'],"['my', ""one's own""]"
['監視下'],[['かんしか']],1,['&adj-no;'],"['supervised', 'under surveillance']"
['最優秀'],[['さいゆうしゅう']],1,['&adj-no;'],"['best', 'most (valuable player)', 'top (quality)', 'grade A', 'ace', 'finest']"
['スイッチ選択可能'],[['スイッチせんたくかのう']],1,['&adj-na;'],['switch-selectable']
['バッテリ駆動'],[['バッテリくどう']],1,"['&n;', '&adj-no;']",['battery-powered']
['暗黙的'],[['あんもくてき']],1,['&adj-na;'],['implicit']
['可逆圧縮'],[['かぎゃくあっしゅく']],1,"['&n;', '&adj-no;']",['lossless compression']
['可搬型'],[['かはんがた']],1,"['&n;', '&adj-no;']",['portable']
['稼働中'],[['かどうちゅう']],1,['&adj-no;'],"['working', 'in operation', 'running', 'active']"
['懐古的'],[['かいこてき']],1,['&adj-na;'],"['nostalgic', 'old-fashioned']"
['休止状態'],[['きゅうしじょうたい']],1,"['&n;', '&adj-no;']",['hibernation']
['携帯可能'],[['けいたいかのう']],1,['&adj-na;'],['portable']
['携帯端末'],[['けいたいたんまつ']],1,"['&n;', '&adj-no;']",['portable terminal']
['携帯用'],[['けいたいよう']],1,"['&n;', '&adj-no;']","['portable', 'mobile use']"
['継ぎ目なし'],[['つぎめなし']],1,['&adj-no;'],"['seamless', 'jointless', 'one-piece']"
['故障に強い'],[['こしょうにこわい']],1,"['&exp;', '&adj-i;']",['fault-tolerant']
['視覚的'],[['しかくてき']],1,['&adj-na;'],['visual']
['自己解凍'],[['じこかいとう']],1,"['&n;', '&adj-no;']",['self-extracting (file)']
['世界規模'],[['せかいきぼ']],1,"['&n;', '&adj-no;']","['global scale', 'worldwide scale']"
['選択的'],[['せんたくてき']],1,['&adj-na;'],"['selective', 'optional', 'alternative']"
['全社規模'],[['ぜんしゃきぼ']],1,"['&n;', '&adj-no;']",['corporate-wide']
['疎結合'],[['そけつごう']],1,"['&n;', '&adj-no;']",['loosely-coupled']
['着脱可能'],[['ちゃくだつかのう']],1,['&adj-na;'],"['removable', 'detachable', 'demountable']"
['挑戦的'],[['ちょうせんてき']],1,['&adj-na;'],"['challenging', 'defiant', 'provocative', 'aggressive']"
['透過的'],[['とうかてき']],1,['&adj-na;'],['transparent']
['動作状態'],[['どうさじょうたい']],1,"['&n;', '&adj-no;']",['active']
['二項'],[['にこう']],1,['&adj-no;'],"['binomial', 'binary', 'dyadic']"
['非破壊的'],[['ひはかいてき']],1,['&adj-na;'],['non-destructive']
['文脈自由'],[['ぶんみゃくじゆう']],1,"['&n;', '&adj-no;']",['context-free']
['密結合'],[['みつけつごう']],1,"['&n;', '&adj-no;']",['tightly-coupled']
['利用頻度'],[['りようひんど']],1,"['&n;', '&adj-no;']",['frequency of use']
['無店舗型'],[['むてんぽがた']],1,"['&n;', '&adj-no;']","['non-store type (retailing, business, etc.)']"
['低血糖症'],[['ていけっとうしょう']],1,"['&n;', '&adj-no;']","['hypoglycaemia', 'hypoglycemia', 'glucopenia']"
['心理音響'],[['しんりおんきょう']],1,['&adj-na;'],['psychoacoustic']
['自己金融'],[['じこきんゆう']],1,"['&n;', '&adj-no;']",['self-financing']
['対露'],"[['たいろ'], ['たいロ']]",1,['&adj-no;'],"['towards Russia (relations, policy, etc.)']"
['有翼'],[['ゆうよく']],1,['&adj-no;'],['winged']
['高抗張力'],[['こうこうちょうりょく']],1,['&adj-no;'],['high tensile strength']
['非核武装'],[['ひかくぶそう']],1,"['&n;', '&adj-no;']","['nuclear weapon free', 'non-nuclear', 'denuclearized']"
['自己反省'],[['じこはんせい']],1,"['&n;', '&adj-no;']",['self-questioning']
['紳士風'],[['しんしふう']],1,['&adj-no;'],"['gentlemanly', 'gentlemanlike', 'in the manner of a gentleman']"
['淑女風'],[['しゅくじょふう']],1,['&adj-no;'],"['ladylike', 'in the manner of a lady']"
['トランス系'],[['トランスけい']],1,['&adj-no;'],['trance-style (music)']
['厳戒態勢'],[['げんかいたいせい']],1,"['&n;', '&adj-no;']","['high alert', 'a state of high alert', 'on alert']"
['瞬発'],[['しゅんぱつ']],1,['&adj-f;'],['instantaneous']
['小頭症'],[['しょうとうしょう']],1,"['&n;', '&adj-no;']",['microcephaly']
['壮'],[['そう']],1,"['&n;', '&adj-na;']","['vibrancy', 'strength', 'bravery', 'manliness']"
['色鮮やか'],[['いろあざやか']],1,['&adj-na;'],"['vivid', 'brightly colored', 'brilliant', 'radiant']"
['瀕死状態'],[['ひんしじょうたい']],1,"['&n;', '&adj-no;']","['moribund state', 'near-death', 'barely alive condition']"
['単眼的'],[['たんがんてき']],1,['&adj-na;'],"['narrow-minded', 'short-sighted']"
['見る影もない'],[['みるかげもない']],1,"['&exp;', '&adj-i;']","[""mere shadow of one's former self"", 'having no trace left (of former glories, talent, looks, etc.)', 'unrecognizable (as the person one used to be)', 'unrecognisable']"
['見るに忍びない'],[['みるにしのびない']],1,"['&exp;', '&adj-i;']","['(so miserable that it is) painful to look at', 'painful to watch']"
['連銭葦毛'],[['れんぜんあしげ']],1,"['&n;', '&adj-no;']","['dapple gray (horse coat color)', 'dapple grey']"
['直腸膣'],[['ちょくちょうちつ']],1,['&adj-no;'],['rectovaginal']
['癒し'],[['いやし']],1,"['&n;', '&adj-no;']","['healing', 'soothing', 'therapy', 'comfort', 'solace']"
['頻回'],[['ひんかい']],1,"['&n;', '&adj-no;']",['frequent']
['幻覚作用'],[['げんかくさよう']],1,"['&n;', '&adj-no;']",['hallucinogenic']
['足の踏み場もない'],[['あしのふみばもない']],1,"['&exp;', '&adj-i;']","['very messy', '(stuff) all over the place', {'_': ""no space even for one's feet"", '$': {'g_type': 'lit'}}]"
['盆と正月が一緒に来たよう'],[['ぼんとしょうがつがいっしょにきたよう']],1,"['&exp;', '&adj-na;']","[""as if Christmas and one's birthday had come at the same time"", 'as if Lady Luck had just visited twice', {'_': 'as if the Bon Festival and New Year had come at the same time', '$': {'g_type': 'lit'}}]"
['訳あり'],"[['わけあり'], ['わけアリ'], ['ワケアリ']]",1,"['&exp;', '&adj-na;', '&adj-no;']","['having special circumstances (e.g. problems, issues, advantages, flaws, defects, etc.)', 'imperfect (merchandise)', 'with defects']"
['支払猶予'],[['しはらいゆうよ']],1,"['&n;', '&adj-no;']","['payment moratorium', 'extension on payment', 'respite for payment']"
['頻脈'],[['ひんみゃく']],1,"['&n;', '&adj-no;']",['tachycardia']
['自己決定'],[['じこけってい']],1,"['&n;', '&adj-no;']",['self-determination']
['寛'],[['かん']],1,"['&n;', '&adj-na;']","['lenient', 'gentle']"
['寛'],[['ゆた']],1,['&adj-nari;'],['relaxed']
['狭視野'],[['きょうしや']],1,"['&n;', '&adj-no;']","['narrow-field (e.g. camera)', 'small-field']"
['低糖'],[['ていとう']],1,['&adj-no;'],['low-sugar']
['軸端'],[['じくたん']],1,"['&n;', '&adj-na;']","['shaft end', 'axial end', 'end of the shaft']"
['増殖性'],[['ぞうしょくせい']],1,['&adj-f;'],"['proliferative', 'productive', 'proliferating', 'multiplicative']"
['互いに素'],[['たがいにそ']],1,"['&adj-na;', '&adj-no;']","['coprime', 'relatively prime']"
['大馬鹿'],"[['おおバカ'], ['おおばか']]",1,"['&n;', '&adj-na;']","['extreme foolishness', 'grave stupidity']"
['淡青色'],[['たんせいしょく']],1,['&adj-no;'],"['light blue', 'ice blue', 'sky blue', 'powder blue']"
['磁製'],[['じせい']],1,"['&n;', '&adj-f;']",['porcelain']
['静脈内'],[['じょうみゃくない']],1,['&adj-no;'],"['intravenous', 'intravascular']"
['うつ状態'],[['うつじょうたい']],1,"['&n;', '&adj-no;']","['depressive state (e.g. of manic depression)', 'depressive condition']"
['潔癖症'],[['けっぺきしょう']],1,"['&n;', '&adj-no;']","['fastidiousness', 'fussiness about cleanliness, etc.']"
['懐が寒い'],[['ふところがさむい']],1,"['&exp;', '&adj-i;']",['strapped for cash']
['老化防止剤'],[['ろうかぼうしざい']],1,"['&n;', '&adj-no;']","['age resister', 'antioxidant']"
['胸躍る'],[['むねおどる']],1,['&adj-f;'],"['heart-pounding', 'exciting', 'thrilling', 'heartrending']"
['色彩豊か'],[['しきさいゆたか']],1,['&adj-na;'],['colourful']
['半透性'],[['はんとうせい']],1,"['&n;', '&adj-no;']",['semipermeability']
['蒼紅'],[['そうこう']],1,"['&n;', '&adj-no;']","['blue and red', 'azure and crimson']"
['俗なる'],[['ぞくなる']],1,['&adj-pn;'],['vulgar']
['網羅的'],[['もうらてき']],1,['&adj-na;'],"['comprehensive', 'exhaustive', 'cyclopedic', 'encompassing']"
['多系統'],[['たけいとう']],1,"['&n;', '&adj-no;']",['multisystem']
['側系統'],[['そくけいとう']],1,"['&n;', '&adj-no;']",['paraphyletic']
['単系統'],[['たんけいとう']],1,"['&n;', '&adj-no;']",['monophyletic']
['選択式'],[['せんたくしき']],1,"['&n;', '&adj-no;']",['multiple choice (e.g. question)']
['織り込み'],[['おりこみ']],1,"['&n;', '&adj-f;']","['weaving into', 'incorporation', 'factoring in']"
['矢筈模様'],[['やはずもよう']],1,"['&n;', '&adj-no;']","['herring-bone pattern', 'herringbone pattern']"
['自慢たらしい'],[['じまんたらしい']],1,['&adj-i;'],['boastful']
['嫌みたらしい'],[['いやみたらしい']],1,['&adj-i;'],"['disagreeable', 'unpleasant', 'nasty', 'detestable', 'sarcastic', 'snide']"
['剛柔'],[['ごうじゅう']],1,"['&n;', '&adj-no;']",['hardness and softness']
['語幹形成'],[['ごかんけいせい']],1,['&adj-na;'],['formed from a stem']
['田舎臭い'],[['いなかくさい']],1,['&adj-i;'],"['rustic', 'unsophisticated', 'provincial', 'hick', 'cornball']"
['放射状'],[['ほうしゃじょう']],1,['&adj-no;'],"['radial', 'radiating']"
['誇り高き'],[['ほこりたかき']],1,['&adj-f;'],['proud']
['左旋性'],[['させんせい']],1,"['&n;', '&adj-no;']","['levorotatory', 'laevorotatory']"
['未訳'],[['みやく']],1,['&adj-f;'],['untranslated']
['凸'],[['とつ']],1,"['&adj-na;', '&adj-no;']",['convex']
['擬軟体動物'],[['ぎなんたいどうぶつ']],1,"['&n;', '&adj-no;']",['molluscoid']
['締まらない'],[['しまらない']],1,"['&exp;', '&adj-i;']","['loose', 'slovenly', 'sloppy', 'disorganized']"
['掉尾'],"[['ちょうび'], ['とうび'], ['たくび']]",1,"['&n;', '&adj-no;']","['final effort', 'final spurt']"
['遠慮がち'],[['えんりょがち']],1,['&adj-na;'],"['shy', 'diffident', 'retiring', 'reserved']"
['懸垂式'],[['けんすいしき']],1,"['&n;', '&adj-no;']",['suspended type']
['乱離'],[['らり']],1,"['&n;', '&adj-na;']","['being scattered in all directions', 'being broken up and dispersed']"
['翼下'],"[['よっか'], ['よくか']]",1,"['&n;', '&adj-no;']",['under the wing (esp. of an aircraft)']
['免疫原性'],[['めんえきげんせい']],1,"['&n;', '&adj-no;']",['immunogenicity']
['夢幻的'],[['むげんてき']],1,['&adj-na;'],"['dreamlike', 'dreamy', 'phantasmagorical']"
['没義道'],"[['もぎどう'], ['ぼつぎどう']]",1,"['&n;', '&adj-na;']","['brutality', 'inhumanity']"
['類推的'],[['るいすいてき']],1,['&adj-na;'],['analogical']
['縁起がいい'],"[['えんぎがいい'], ['えんぎがよい']]",1,"['&exp;', '&adj-ix;']","['of good omen', 'auspicious', 'lucky', 'auguring well (for)', 'boding well (for)']"
['平俗'],[['へいぞく']],1,"['&n;', '&adj-na;']","['commonplace', 'ordinary', 'trite']"
['分析的'],[['ぶんせきてき']],1,['&adj-na;'],"['analytical', 'analytic']"
['炊きたて'],[['たきたて']],1,['&adj-no;'],['freshly cooked']
['閑々'],[['かんかん']],1,"['&adv-to;', '&adj-t;']","['quietly', 'self-composed']"
['栄養不良'],[['えいようふりょう']],1,"['&n;', '&adj-no;']","['malnutrition', 'malnourishment']"
['叙事的'],[['じょじてき']],1,['&adj-na;'],"['epic (e.g. poem)', 'descriptive', 'narrative']"
['抑えきれない'],[['おさえきれない']],1,['&adj-i;'],"['uncontainable', 'irrepressible', 'uncontrollable']"
['艶々しい'],[['つやつやしい']],1,['&adj-i;'],['glossy']
['恨みがましい'],[['うらみがましい']],1,['&adj-i;'],"['reproachful', 'resentful', 'spiteful']"
['便宜的'],[['べんぎてき']],1,['&adj-na;'],"['convenient', 'expedient', 'makeshift']"
['懲りない'],[['こりない']],1,['&adj-i;'],"[""(someone who) doesn't learn their lesson"", 'obstinate']"
['安全保護'],[['あんぜんほご']],1,"['&n;', '&adj-no;']",['security']
['形態機能的'],[['けいたいきのうてき']],1,['&adj-na;'],['morphofunctional']
['雅馴'],[['がじゅん']],1,"['&n;', '&adj-na;']","['refined (prose, etc.)']"
['懐こい'],[['なつこい']],1,['&adj-i;'],"['amiable', 'affable', 'likable']"
['懐っこい'],[['なつっこい']],1,['&adj-i;'],"['amiable', 'affable', 'likable']"
['擬射影'],[['ぎしゃえい']],1,['&adj-no;'],['quasiprojective']
['擬有効'],[['ぎゆうこう']],1,['&adj-no;'],['pseudoeffective']
['複素'],[['ふくそ']],1,['&adj-no;'],['complex']
['尿中'],[['にょうちゅう']],1,"['&n;', '&adj-no;']",['urine']
['無脂肪'],[['むしぼう']],1,['&adj-no;'],"['fat-free', 'no fat']"
['寛緩'],[['かんかん']],1,"['&adv;', '&adj-t;']","['looking cool and collect', 'with an air of perfect composure']"
['凄烈'],[['せいれつ']],1,['&adj-na;'],['fierce']
['二箇年'],[['にかねん']],1,['&adj-f;'],['biennial']
['三箇年'],[['さんかねん']],1,['&adj-f;'],['triennial']
['四箇年'],[['よんかねん']],1,['&adj-f;'],"['quadrennial', 'recurring every four years']"
['五箇年'],[['ごかねん']],1,['&adj-f;'],"['quinquennial', 'recurring every five years']"
['六箇年'],[['ろっかねん']],1,['&adj-f;'],"['sexennial', 'recurring every six years']"
['七箇年'],[['ななかねん']],1,['&adj-f;'],"['septennial', 'recurring every seven years']"
['八箇年'],[['はちかねん']],1,['&adj-f;'],"['octennial', 'recurring every eight years']"
['九箇年'],[['きゅうかねん']],1,['&adj-f;'],"['novennial', 'recurring every nine years']"
['十箇年'],[['じゅうかねん']],1,['&adj-f;'],"['decennial', 'recurring every ten years']"
['低浸襲'],[['ていしんしゅう']],1,"['&n;', '&adj-na;']",['non-invasive approach']
['気障っぽい'],"[['きざっぽい'], ['キザっぽい']]",1,['&adj-i;'],"['affected (appearance, attitude)', 'stuck up', 'self-loving']"
['国粋的'],[['こくすいてき']],1,['&adj-na;'],"['nationalistic', 'ultranationalistic']"
['後方視的'],[['こうほうしてき']],1,['&adj-na;'],['retrospective']
['至適'],[['してき']],1,['&adj-na;'],"['optimal', 'optimum']"
['縦断的'],[['じゅうだんてき']],1,['&adj-na;'],['longitudinal']
['制約充足'],[['せいやくじゅうそく']],1,"['&n;', '&adj-no;']",['constraint satisfaction']
['遮音'],[['しゃおん']],1,"['&n;', '&adj-no;', '&vs;']","['soundproofing', 'sound insulation']"
['七分丈'],"[['しちぶたけ'], ['しちぶだけ']]",1,['&adj-no;'],['three-quarter length (usu. clothing)']
['斉次'],[['せいじ']],1,['&adj-no;'],['homogeneous']
['貴やか'],[['あてやか']],1,['&adj-nari;'],"['elegant', 'sophisticated', 'beautiful']"
['抑揚のない'],[['よくようのない']],1,"['&exp;', '&adj-i;']",['monotonous']
['妙ちきりん'],[['みょうちきりん']],1,['&adj-na;'],"['weird', 'odd', 'bizarre', 'curious']"
['鋼青色'],[['こうせいしょく']],1,"['&n;', '&adj-no;']","['electric blue', 'steel blue']"
['口が裂けても言えない'],[['くちがさけてもいえない']],1,"['&exp;', '&adj-i;']","[""(I) won't say anything no matter what"", 'to be unwilling to tell even under threat']"
['蚊取り'],[['かとり']],1,"['&n;', '&adj-no;']",['mosquito repellent']
['物哀れ'],[['ものあわれ']],1,['&adj-na;'],['somewhat pitiful']
['強盛'],"[['きょうせい'], ['ごうじょう']]",1,"['&n;', '&adj-na;']","['might', 'mighty']"
['憤ろしい'],[['いきどおろしい']],1,['&adj-i;'],"['irritated', 'angry', 'furious']"
['卓逸'],[['たくいつ']],1,"['&n;', '&adj-na;']","['excellence', 'superiority']"
['三酸'],[['さんさん']],1,"['&pref;', '&adj-no;']",['triacid']
['孤弱'],[['こじゃく']],1,"['&n;', '&adj-na;']",['young orphan']
['政策関連'],[['せいさくかんれん']],1,['&adj-no;'],"['policy-related', 'policy based', 'policy relevant']"
['幽静'],[['ゆうせい']],1,['&adj-na;'],"['profoundly quiet', 'serene']"
['静寧'],[['せいねい']],1,"['&n;', '&adj-na;']","['peace and quiet', 'tranquility', 'peace on earth']"
['単峰型'],[['たんほうがた']],1,['&adj-no;'],['unimodal']
['多峰'],[['たほう']],1,['&adj-no;'],['multimodal']
['禅宗様'],[['ぜんしゅうよう']],1,"['&n;', '&adj-no;']",['traditional Zen-style architecture']
['多峰性'],[['たほうせい']],1,"['&n;', '&adj-no;']","['multimodality', 'multimodal']"
['妙なる'],[['たえなる']],1,['&adj-pn;'],"['exquisite (e.g. melody)', 'melodious', 'delicate', 'enchanting']"
['渦鞭毛虫'],[['うずべんもうちゅう']],1,"['&n;', '&adj-no;']",['dinoflagellate']
['露許り'],[['つゆばかり']],1,"['&adv;', '&adj-no;']","['small amount', 'just a bit']"
['すえ臭い'],[['すえくさい']],1,['&adj-i;'],['smelling of rotten food and drink']
['核疑惑'],[['かくぎわく']],1,"['&n;', '&adj-no;']",['suspicion of having (or to be making) nuclear weapons']
['空気冷却'],[['くうきれいきゃく']],1,"['&n;', '&adj-f;']",['air cooling']
['言葉巧み'],"[['ことばたくみ'], ['ことばだくみ']]",1,"['&n;', '&adj-na;']","['skillful words', 'deceitful words', 'glibness']"
['襟付き'],[['えりつき']],1,['&adj-no;'],"['collared', 'having a collar']"
['義理が悪い'],[['ぎりがわるい']],1,"['&exp;', '&adj-i;']","[""failing in one's duty (e.g. to someone)""]"
['冴えない'],[['さえない']],1,"['&exp;', '&adj-i;']","['dark', 'dull', 'sullen']"
['水締め'],"[['みずしめ'], ['みずじめ']]",1,"['&n;', '&adj-no;']","['water-binding', 'compaction by watering', 'hydraulic filling', 'hydraulic tilling']"
['弾道学'],[['だんどうがく']],1,"['&n;', '&adj-no;']",['ballistics']
['懐い'],[['なつい']],1,['&adj-i;'],"['dear (old)', 'fondly-remembered', 'beloved', 'missed', 'nostalgic']"
['尻の穴が小さい'],"[['けつのあながちいさい'], ['ケツのあながちいさい']]",1,"['&exp;', '&adj-f;']","['small-minded', 'petty', 'cowardly', 'chicken-hearted']"
['寄せ棟'],[['よせむね']],1,"['&adj-f;', '&adj-no;', '&n;']","['hipped roof', 'hip roof', 'hipped roof construction', 'hip roof construction']"
['跳ね上げ'],[['はねあげ']],1,['&adj-f;'],"['flip-up', 'fold-up', 'tip-up', 'top-hinged (e.g. window)']"
['非侵襲的'],[['ひしんしゅうてき']],1,['&adj-na;'],['non-invasive']
['蛍光色'],[['けいこうしょく']],1,"['&n;', '&adj-no;']","['fluorescent color', 'fluorescent colour']"
['誇らか'],[['ほこらか']],1,['&adj-na;'],['proud']
['膨らか'],"[['ふくらか'], ['ほこらか']]",1,['&adj-na;'],"['plump', 'full', 'well-rounded']"
['結晶質'],[['けっしょうしつ']],1,"['&n;', '&adj-no;']","['crystalline material', 'crystalline substance']"
['準結晶'],[['じゅんけっしょう']],1,"['&n;', '&adj-no;']","['quasicrystal', 'paracrystal']"
['単結晶'],[['たんけっしょう']],1,"['&n;', '&adj-no;']","['monocrystal', 'single crystal']"
['峻峭'],[['しゅんしょう']],1,['&adj-na;'],['tall and steep']
['居た堪らない'],[['いたたまらない']],1,"['&exp;', '&adj-i;']","['unable to stay (on)', 'unable to endure being somewhere a second longer', 'feel like running away']"
['影響下'],[['えいきょうか']],1,['&adj-no;'],"['influenced (by)', 'under an influence']"
['渦巻き状'],[['うずまきじょう']],1,['&adj-no;'],"['spiral', 'helical']"
['醜'],[['しゅう']],1,"['&n;', '&adj-na;']",['ugliness']
['激厚'],[['げきあつ']],1,['&adj-na;'],"['very thick', 'seriously thick']"
['鋼鉄製'],[['こうてつせい']],1,['&adj-no;'],['(made of) steel']
['端'],[['はした']],1,"['&n;', '&adj-no;', '&adj-na;']","['fraction', 'odd sum']"
['寸寸'],"[['ずたずた'], ['ずだずだ'], ['ズタズタ'], ['ズダズダ']]",1,"['&adv;', '&adj-na;']","['to pieces', 'into shreds']"
['奇絶'],[['きぜつ']],1,['&adj-na;'],"['very rare', 'exquisite']"
['不定称'],[['ふていしょう']],1,['&adj-no;'],"['indefinite', 'general']"
