Kanji,Reading,JLPT,Type,Meaning
['がぶ飲み'],"[['がぶのみ'], ['ガブのみ']]",5,"['&n;', '&vs;']","['swig', 'gulp']"
['上を行く'],[['うえをいく']],5,"['&exp;', '&v5k-s;']",['to be ahead of']
['後ろを見せる'],[['うしろをみせる']],5,"['&exp;', '&v1;']","[""to turn one's back (on the enemy)""]"
['大口を叩く'],"[['おおぐちをたたく'], ['おおくちをたたく']]",5,"['&exp;', '&v5k;']","['to boast', 'to brag', 'to exaggerate']"
['気休めを言う'],[['きやすめをいう']],5,"['&exp;', '&v5u;']","[""to say things to ease one's mind""]"
['聞きたがる'],[['ききたがる']],5,['&v5r;'],"['to be curious', 'to be inquisitive', 'to want to hear']"
['手間をかける'],[['てまをかける']],5,"['&exp;', '&v1;']","['to take pains', 'to take time for someone', 'to do work for someone', 'to go to trouble for someone']"
['何とかなる'],[['なんとかなる']],5,"['&exp;', '&v5r;']",['to be able to manage somehow or another']
['高くつく'],[['たかくつく']],5,"['&exp;', '&v5k;']","['to be expensive', 'to be costly']"
['ほじくり出す'],[['ほじくりだす']],5,"['&v5s;', '&vt;']","['to pick something out (nose, hole, etc.)']"
['聞きただす'],[['ききただす']],5,"['&v5s;', '&vt;']","['to find out the truth', 'to ascertain', 'to clarify', 'to confirm', 'to verify']"
['せよと言う'],[['せよという']],5,"['&exp;', '&v5u;']","['to advise strongly', 'to insist (on something)']"
['しろと言う'],[['しろという']],5,"['&exp;', '&v5u;']","['to advise strongly', 'to insist (on something)']"
['大喧嘩'],"[['おおげんか'], ['おおゲンカ']]",5,"['&n;', '&vs;']","['big quarrel', 'huge fight', 'big row']"
['手マン'],"[['てマン'], ['てまん']]",5,"['&n;', '&vs;']","['finger-banging (manual stimulation of female genital organs)', 'fingering']"
['気を休める'],[['きをやすめる']],5,"['&exp;', '&v1;']","['to ease up', 'to relax attention']"
['いい子になる'],[['いいこになる']],5,"['&exp;', '&v5r;']","['to make oneself popular without any regard to others', 'to take all the credit to oneself', {'_': 'to turn out well (of a child)', '$': {'g_type': 'lit'}}]"
['ガンガン食べる'],"[['ガンガンたべる'], ['がんがんたべる']]",5,"['&exp;', '&v1;']","['to pig out', 'to chow down']"
['ガン見'],[['ガンみ']],5,"['&n;', '&vs;']","['gazing at', 'staring at fixedly', 'eyeballing', 'glaring', 'giving a hard look']"
['チラ見'],"[['チラみ'], ['ちらみ']]",5,"['&n;', '&vs;']",['glancing look']
['チラ見せ'],"[['チラみせ'], ['ちらみせ']]",5,"['&n;', '&vs;']","['giving (someone) a peek (of skin, underwear, etc.)', 'giving a glimpse']"
['その気になる'],[['そのきになる']],5,"['&exp;', '&v5r;']","['to feel like it', 'to get to think that way', 'to become so minded']"
['人のことを言う'],[['ひとのことをいう']],5,"['&exp;', '&v5u;']","['to find fault with other people rather than oneself', '(for the pot) to call the kettle black']"
['ダメ出し'],"[['ダメだし'], ['だめだし']]",5,"['&n;', '&vs;']","['criticizing', 'lambasting', 'pointing out faults', 'finding fault']"
['いい子ぶる'],[['いいこぶる']],5,['&v5r;'],"['to act the goody-goody', 'to pretend to be nice']"
['言を左右にする'],[['げんをさゆうにする']],5,"['&exp;', '&vs-i;']","['to equivocate', 'to beat around the bush']"
['人目に立つ'],[['ひとめにたつ']],5,"['&exp;', '&v5t;']","['to be conspicuous', 'to attract public attention']"
['二股をかける'],[['ふたまたをかける']],5,"['&exp;', '&v1;']",['to cheat (in a romantic relationship)']
['やけ食い'],"[['やけぐい'], ['ヤケぐい']]",5,"['&n;', '&vs;']","['binge eating', 'stress eating']"
['口に出す'],[['くちにだす']],5,"['&exp;', '&v5s;']","['to express (orally)', 'to put into words', 'to say out loud']"
['口にのぼせる'],[['くちにのぼせる']],5,"['&exp;', '&v1;']",['to talk about (something)']
['口に入る'],[['くちにはいる']],5,"['&exp;', '&v5r;']","['to ingest', 'to eat', 'to enter the mouth']"
['大ヒット'],[['だいヒット']],5,"['&n;', '&vs;']","['big hit', 'smash hit', 'popular item (e.g. movie, music)']"
['食いすぎる'],[['くいすぎる']],5,"['&v1;', '&vi;']","['to eat too much', 'to overeat']"
['食いちぎる'],[['くいちぎる']],5,"['&v5r;', '&vt;']",['to bite off']
['目に見える'],[['めにみえる']],5,"['&exp;', '&v1;']",['to be visible']
['鍬入れ'],[['くわいれ']],5,"['&n;', '&vs;']","['breaking ground', 'ground-breaking (ceremony)']"
['まとめ買い'],[['まとめがい']],5,"['&n;', '&vs;']","['collecting together and buying', 'doing a big shop']"
['足がすくむ'],[['あしがすくむ']],5,"['&exp;', '&v5m;']","['to freeze (from fear)', 'to be unable to (too frightened to) run']"
['話がわかる'],[['はなしがわかる']],5,"['&exp;', '&v5r;']","['down to earth', 'reasonable', 'able to deal with']"
['生食'],"[['せいしょく'], ['なましょく']]",5,"['&n;', '&vs;']",['eating (something) raw']
['中剃り'],"[['なかぞり'], ['なかずり'], ['ちゅうぞり']]",5,"['&n;', '&vs;']",['shaving the very top of the head']
['一気飲み'],"[['いっきのみ'], ['イッキのみ']]",5,"['&n;', '&vs;']",['chugging (a glassful of) a drink in one go']
['カッと来る'],"[['カッとくる'], ['かっとくる']]",5,"['&exp;', '&vk;']","['to be made angry', 'to fly into a rage']"
['柝が入る'],[['きがはいる']],5,"['&exp;', '&v5r;']",['clapping with wooden clappers (to signal the beginning or end of a performance)']
['左袒'],[['さたん']],5,"['&n;', '&vs;']","['friendship', 'allegiance', 'support']"
['食む'],[['はむ']],5,"['&v5m;', '&vt;']","['to eat (fodder, grass, etc.)']"
['生擒'],[['せいきん']],5,"['&n;', '&vs;']",['capturing something alive']
['今を生きる'],[['いまをいきる']],5,"['&exp;', '&v1;']","['to make the most of the present', 'to live for the moment', 'to seize the day']"
['と言ったら嘘になる'],[['といったらうそになる']],5,"['&exp;', '&v5r;']","[""I'd be lying if I said ...""]"
['梯子を外される'],[['はしごをはずされる']],5,"['&exp;', '&v1;']","['to be lonely at the top', ""to be left high and dry by one's friends"", {'_': 'to have the ladder pulled out from under one', '$': {'g_type': 'lit'}}]"
['しっくり行く'],[['しっくりいく']],5,['&v5k-s;'],['to get on well with (someone)']
['カビが生える'],"[['カビがはえる'], ['かびがはえる']]",5,"['&exp;', '&v1;']","['to get moldy', 'to get mouldy']"
['捏ね上げる'],[['こねあげる']],5,"['&v1;', '&vt;']","['to knead thoroughly', 'to work up']"
['見てもらう'],[['みてもらう']],5,"['&exp;', '&v5u;']","['to see (a doctor, etc.)']"
['フラグが立つ'],[['フラグがたつ']],5,"['&exp;', '&v5t;']","['to have a flag set (indicates the setting of a variable that determines, for example, how a game will end)']"
['目を見る'],[['めをみる']],5,"['&exp;', '&v1;']",['to experience']
['日の目を見る'],[['ひのめをみる']],5,"['&exp;', '&v1;']","['to see the light of day', 'to be revealed (to the world)', 'to be realized']"
['籠で水を汲む'],[['かごでみずをくむ']],5,"['&exp;', '&v5m;']","['to bail out the ocean with a teaspoon', {'_': 'to scoop water with a basket', '$': {'g_type': 'lit'}}]"
['空気を読む'],[['くうきをよむ']],5,"['&exp;', '&v5m;']","['to read the situation', 'to sense the mood']"
['名前をつける'],[['なまえをつける']],5,"['&exp;', '&v1;']",['to name']
['金に目がくらむ'],[['かねにめがくらむ']],5,"['&exp;', '&v5m;']","['to be lost in lust for riches', 'to throw all caution and conscience away in pursuit of riches']"
['目がくらむ'],[['めがくらむ']],5,"['&exp;', '&v5m;']","['to be dizzy', 'to be disoriented']"
['高ずる'],[['こうずる']],5,['&vz;'],"['to grow in intensity', 'to be aggravated', 'to get worse', 'to develop']"
['半分こ'],[['はんぶんこ']],5,"['&n;', '&vs;']","['halfsies', 'splitting evenly between two people']"
['人手にかかる'],[['ひとでにかかる']],5,"['&exp;', '&v5r;']",['to be murdered']
['出て行く'],"[['でていく'], ['でてゆく']]",5,['&v5k-s;'],"['to go out and away', 'to leave']"
['中食'],"[['なかしょく'], ['ちゅうしょく']]",5,"['&n;', '&vs;']","['ready-made meal', 'home meal replacement', 'HMR']"
['火をつける'],[['ひをつける']],5,"['&exp;', '&v1;']","['to ignite', 'to set fire to']"
['足をすくう'],[['あしをすくう']],5,"['&exp;', '&v5u;']","['to trip someone up', 'to pull the carpet from under']"
['詫びを入れる'],[['わびをいれる']],5,"['&exp;', '&v1;']",['to make an apology']
['中てる'],[['あてる']],5,"['&v1;', '&vt;']","['to hit something aimed at (maliciously)', 'to hit a prize (lottery, etc.)']"
['見分けがつく'],[['みわけがつく']],5,"['&exp;', '&v5k;']","['to be able to tell apart', 'to distinguish', 'to recognize']"
['見に出かける'],[['みにでかける']],5,"['&exp;', '&v1;']","['to go to see (something)', 'to attend (e.g. game, performance)']"
['見に来る'],[['みにくる']],5,"['&exp;', '&vk;']","['to come and see (someone, something)', 'to visit']"
['見に行く'],[['みにいく']],5,"['&exp;', '&v5k-s;']","['to go to see (something, someone)', 'to visit']"
['ように言う'],[['ようにいう']],5,"['&exp;', '&v5u;']",['to tell (somebody) to (do something)']
['出してくれる'],[['だしてくれる']],5,"['&exp;', '&v1-s;']","['to take out (e.g. garbage)', 'to put out (e.g. dishes on table)', 'to serve (e.g. meal)', 'to get out (e.g. food from cupboard)', 'to submit (e.g. ideas, opinions)', 'to provide for', 'to pay for', 'to foot the bill']"
['お出でなさる'],[['おいでなさる']],5,"['&v5aru;', '&vi;']","['to come', 'to go', 'to be (somewhere)']"
['目にかかる'],[['めにかかる']],5,"['&exp;', '&v5r;']",['to meet (someone of higher status)']
['蔓生'],[['まんせい']],5,"['&n;', '&vs;']","['creeping (i.e. growing along the ground, etc. similar to a vine)']"
['煽り立てる'],[['あおりたてる']],5,"['&v1;', '&vt;']","['to flap strongly', 'to stir up fiercely']"
['ちらっと見る'],"[['ちらっとみる'], ['チラッとみる']]",5,"['&exp;', '&v1;']","['to glance at', 'to glimpse']"
['本気を出す'],[['ほんきをだす']],5,"['&exp;', '&v5s;']",['to make a serious effort']
['白目をむく'],[['しろめをむく']],5,"['&exp;', '&v5k;']","[""to open one's eyes wide (as in fear or anger)""]"
['手をつける'],[['てをつける']],5,"['&exp;', '&v1;']","[""to set one's hand to"", 'to start work on']"
['がなり立てる'],[['がなりたてる']],5,['&v1;'],"['to yell', 'to shout']"
['ひびが入る'],[['ひびがはいる']],5,"['&exp;', '&v5r;']","['to get cracked', 'to develop a crack', 'to be fissured']"
['電話に出る'],[['でんわにでる']],5,"['&exp;', '&v1;']",['to answer the phone']
['気をそらす'],[['きをそらす']],5,"['&exp;', '&v5s;']",['to distract']
['話をそらす'],[['はなしをそらす']],5,"['&exp;', '&v5s;']",['to change the subject (e.g. away from something awkward or inconvenient)']
['気がとがめる'],[['きがとがめる']],5,"['&exp;', '&v1;']","['to feel guilty', 'to suffer from a guilty conscience', 'to feel uneasy', 'to have qualms about', 'to have scruples about', 'to feel regret']"
['気がもめる'],[['きがもめる']],5,"['&exp;', '&v1;']","['to feel anxious', 'to feel uneasy', 'to worry']"
['娩出'],[['べんしゅつ']],5,"['&n;', '&vs;']","['giving birth', 'delivery']"
['空かせる'],[['すかせる']],5,['&v1;'],"['to feel hungry', 'to get hungry']"
['空かす'],[['すかす']],5,['&v5s;'],"['to feel hungry', 'to get hungry']"
['すくみ上がる'],[['すくみあがる']],5,['&v5r;'],"['to cringe with fear', 'to cower with fright', 'to be terribly afraid']"
['しゃくり上げる'],[['しゃくりあげる']],5,['&v1;'],"['to sob convulsively', 'to heave with sobs']"
['捲り上げる'],[['めくりあげる']],5,['&v1;'],"['to lift', 'to turn over', 'to fold over']"
['溢れ出す'],[['あふれだす']],5,['&v5s;'],"['to begin to overflow', 'to start overflowing', 'to pour out']"
['大人買い'],[['おとながい']],5,"['&n;', '&vs;']","['buying a large amount (esp. of collectible items aimed at kids, such as manga)']"
['聞いてあきれる'],[['きいてあきれる']],5,"['&exp;', '&v1;']","['to be astonished to hear', 'to be incredulous about', 'to express disbelief']"
['南する'],[['みなみする']],5,"['&vs-i;', '&vi;']",['to go south']
['足がつる'],[['あしがつる']],5,"['&exp;', '&v5r;']","[""to have one's leg cramp""]"
['ご来店'],[['ごらいてん']],5,"['&n;', '&vs;']",['coming to the store']
['見れる'],[['みれる']],5,['&v1;'],['to be able to see']
['ほっぽり出す'],[['ほっぽりだす']],5,"['&v5s;', '&vt;']","['to throw out', 'to fire', 'to expel', 'to give up', 'to abandon', 'to neglect']"
['二股かける'],[['ふたまたかける']],5,"['&exp;', '&v1;']","['to two-time', 'to play it both ways', 'to sit on the fence']"
['手にする'],[['てにする']],5,"['&exp;', '&vs-i;']","[""to hold (in one's hand)"", ""to take (into one's hand)""]"
['お目にかける'],[['おめにかける']],5,"['&exp;', '&v1;']",['to show']
['手をこまねく'],"[['てをこまねく'], ['てをこまぬく']]",5,"['&exp;', '&v5k;']","[""to fold one's arms""]"
['しゃしゃり出る'],[['しゃしゃりでる']],5,['&v1;'],"['to come uninvited', 'to crash (a party)', 'to butt in']"
['天に唾する'],[['てんにつばする']],5,"['&exp;', '&vs-s;']","['to spit in the wind', 'to piss in the wind', 'to get caught in your own trap', 'to reap what you sow', {'_': 'to turn to the sky and spit', '$': {'g_type': 'lit'}}]"
['口がかかる'],[['くちがかかる']],5,"['&exp;', '&v5r;']","['to be summoned (i.e. of a geisha, by a customer)']"
['ずり上がる'],[['ずりあがる']],5,"['&v5r;', '&vi;']","['to creep up', 'to ride up']"
['気分がふさぐ'],[['きぶんがふさぐ']],5,"['&exp;', '&v5g;']","['to feel blue', 'to feel depressed']"
['気がふれる'],[['きがふれる']],5,"['&exp;', '&v1;']","['to go mad', 'to go crazy', ""to lose one's mind""]"
['行き出す'],[['いきだす']],5,"['&v5s;', '&vi;']",['to go (somewhere) with a purpose']
['えらい目にあう'],[['えらいめにあう']],5,"['&exp;', '&v5u;']","['to have a terrible time', 'to have a hard time']"
['簇出'],"[['そうしゅつ'], ['ぞくしゅつ']]",5,"['&n;', '&vs;']","['springing up (in clusters)', 'mushrooming']"
['手が塞がる'],[['てがふさがる']],5,"['&exp;', '&v5r;']","['to be busy', 'to be tied up doing something']"
['キューに入れる'],[['キューにいれる']],5,"['&exp;', '&v1;']","['to enqueue', 'to queue in line']"
['ページ分け'],[['ページわけ']],5,"['&n;', '&vs;']",['pagination']
['右揃え'],[['みぎそろえ']],5,"['&n;', '&vs;']",['right justification']
['左揃え'],[['ひだりそろえ']],5,"['&n;', '&vs;']",['left-justification']
['入れ子にする'],[['いれこにする']],5,"['&exp;', '&vs-i;']",['to nest']
['手を下す'],[['てをくだす']],5,"['&exp;', '&v5s;']","['to do oneself', 'to do by oneself']"
['山行'],[['さんこう']],5,"['&n;', '&vs;']","['mountain hiking', 'walking in the mountains']"
['しつつ行う'],[['しつつおこなう']],5,"['&exp;', '&v5u;']","['to be carrying out', 'to be in the process of carrying out']"
['目に入ってくる'],[['めにはいってくる']],5,"['&exp;', '&vk;']",['to come into view']
['目に入る'],[['めにはいる']],5,"['&exp;', '&v5r;']","['to catch sight of', 'to come into view', 'to happen to see']"
['抉じ入れる'],[['こじいれる']],5,['&v1;'],"['to force something (into)', 'to thrust forcibly (into)']"
['足しにする'],[['たしにする']],5,"['&exp;', '&vs-i;']","['to make up (a deficiency)', 'to supplement', 'to add to', 'to put towards']"
['手がすべる'],[['てがすべる']],5,"['&exp;', '&v5r;']","[""to have one's hands slip (and drop something)""]"
['目にする'],[['めにする']],5,"['&exp;', '&vs-i;']","['to see', 'to witness', 'to observe', 'to catch sight of', 'to get a glimpse of', 'to encounter']"
['目が見える'],[['めがみえる']],5,"['&exp;', '&v1;']",['to be able to see']
['耳に入る'],[['みみにはいる']],5,"['&exp;', '&v5r;']","[""to reach one's ears"", ""to come to one's knowledge"", 'to hear about', 'to learn of (by chance)']"
['分かりかねる'],[['わかりかねる']],5,"['&v1;', '&vi;']","['to not understand', 'to not (quite) know', 'to be unsure', 'to be unable to tell']"
['手中におさめる'],[['しゅちゅうにおさめる']],5,"['&exp;', '&v1;']","[""to make one's own"", 'to take possession of']"
['先が見える'],[['さきがみえる']],5,"['&exp;', '&v1;']",['to envision how things will turn out (usu. unfortunate)']
['行間を読む'],[['ぎょうかんをよむ']],5,"['&exp;', '&v5m;']",['to read between the lines']
['聞き耳を立てる'],[['ききみみをたてる']],5,"['&exp;', '&v1;']","[""to prick up one's ears and listen"", 'to listen attentively']"
['言わせておく'],[['いわせておく']],5,"['&exp;', '&v5k;']",['to let someone say']
['口をついて出る'],[['くちをついてでる']],5,"['&exp;', '&v1;']","[""to rush out from one's mouth (words, phrases, etc.)""]"
['出店'],[['しゅってん']],5,"['&n;', '&vs;']","['setting up a stall or booth (bazaar, festival)']"
['長い目で見る'],[['ながいめでみる']],5,"['&exp;', '&v1;']",['to look at the long term']
['雨が上がる'],[['あめがあがる']],5,"['&exp;', '&v5r;']",['to stop raining']
['言わんとする'],[['いわんとする']],5,"['&exp;', '&vs-i;']","['(what) one is trying to say', '(what) one wants to say', '(what) one is saying', '(what) one means']"
['長ずる'],[['ちょうずる']],5,"['&vz;', '&vi;']","['to grow', 'to grow up']"
['休す'],[['きゅうす']],5,"['&v5s;', '&vi;']",['to come to an end']
['会わす'],[['あわす']],5,"['&v5s;', '&vt;']","['to make (someone) to meet', 'to let (someone) meet']"
['会す'],[['えす']],5,"['&vs-c;', '&vt;']","['to understand', 'to comprehend']"
['会す'],[['かいす']],5,"['&v5s;', '&vi;']","['to meet', 'to assemble', 'to gather']"
['食す'],[['おす']],5,"['&v4s;', '&vt;']","['to eat', 'to drink']"
['目す'],[['もくす']],5,"['&v5s;', '&vt;']","['to regard (as)', 'to recognize (as)', 'to see as', 'to consider']"
['生す'],[['むす']],5,"['&v5s;', '&vi;']","['to grow (of moss, etc.)']"
['水拭き'],[['みずぶき']],5,"['&n;', '&vs;']",['wiping with a damp cloth']
['高捲き'],[['たかまき']],5,"['&n;', '&vs;']","['detour (around a waterfall, etc. when gorge-climbing)']"
['山が見える'],[['やまがみえる']],5,"['&exp;', '&v1;']","['to have the end in sight', {'_': 'to see the mountains', '$': {'g_type': 'lit'}}]"
['年が立つ'],[['としがたつ']],5,"['&exp;', '&v5t;']",['the New Year begins']
['目が出る'],[['めがでる']],5,"['&exp;', '&v1;']","[""to have luck on one's side"", 'to get lucky']"
['気さえする'],[['きさえする']],5,"['&exp;', '&vs-i;']","['to have a certain mood or feeling', 'to have a hunch']"
['気分を高める'],[['きぶんをたかめる']],5,"['&exp;', '&v1;']","[""to raise somebody's spirits"", 'to enhance a mood']"
['気分が高まる'],[['きぶんがたかまる']],5,"['&exp;', '&v5r;']",['to feel more like (a certain mood)']
['爪の垢を煎じて飲む'],[['つめのあかをせんじてのむ']],5,"['&exp;', '&v5m;']","['to take a lesson from (a wise person)', 'to follow in the footsteps of', {'_': ""to boil the dirt under (somebody's) fingernails and drink it (so that you may become like them)"", '$': {'g_type': 'lit'}}]"
['曝気'],[['ばっき']],5,"['&n;', '&vs;']",['aeration']
['えぐり出す'],[['えぐりだす']],5,"['&v5s;', '&vt;']","['to gouge out', 'to cut out', 'to scoop out']"
['名入れ'],[['ないれ']],5,"['&n;', '&vs;']","['putting a name (self, company, etc.) on something (e.g. engraving, printing, etc.)']"
['出て来る'],[['でてくる']],5,['&vk;'],"['to come out', 'to appear', 'to turn up', 'to emerge']"
['三つ鼎'],[['みつがなえ']],5,"['&n;', '&vs;']",['three people sitting in a triangle']
['そり上げる'],[['そりあげる']],5,['&v1;'],['to shave off']
['迸しり出る'],[['ほとばしりでる']],5,['&v1;'],"['to gush out', 'to gush forth', 'to effuse']"
['腋生'],[['えきせい']],5,"['&n;', '&vs;']",['axillary growth']
['聳立'],[['しょうりつ']],5,"['&n;', '&vs;']",['being conspicuously tall']
['爬行'],[['はこう']],5,"['&n;', '&vs;']","['creeping', 'crawling']"
['はって行く'],[['はっていく']],5,['&v5k-s;'],"['to creep', 'to crawl']"
['生え揃う'],[['はえそろう']],5,"['&v5u;', '&vi;']","['to all come in (e.g. teeth)', 'to all come out (e.g. seedlings, flowers)']"
['生えかける'],[['はえかける']],5,['&v1;'],['to teethe']
['水がかかる'],[['みずがかかる']],5,['&v5r;'],"['to pour water on', 'to irrigate']"
['まとめ上げる'],[['まとめあげる']],5,['&v1;'],"['to compile', 'to bring together', 'to weave', 'to put together', 'to bring to a conclusion', 'to wrap up']"
['いびり出す'],[['いびりだす']],5,['&v5s;'],"['to drive someone out', 'to force someone to leave']"
['語り古す'],[['かたりふるす']],5,['&v5s;'],"['to say repeatedly (often by many people)', 'to say over and over again']"
['言わす'],[['いわす']],5,"['&v5s;', '&vt;']","['to get someone to say', 'to make someone say']"
['捲し上げる'],[['まくしあげる']],5,"['&v1;', '&vt;']","['to tuck (e.g. sleeves)', 'to roll up']"
['書き綴る'],[['かきつづる']],5,"['&v5r;', '&vt;']","['to put into written form', 'to communicate or express by writing', 'to chronicle']"
['揉み立てる'],[['もみたてる']],5,"['&v1;', '&vt;']","['to crumple', 'to collapse']"
['たけり立つ'],[['たけりたつ']],5,"['&v5t;', '&vi;']",['to rage']
['呆れ入る'],[['あきれいる']],5,"['&v5r;', '&vi;']","['to be dumbfounded', 'to be amazed']"
['ぶち上げる'],[['ぶちあげる']],5,"['&v1;', '&vt;']","['to make a bold speech', 'to make a bold statement']"
['気をのまれる'],[['きをのまれる']],5,"['&exp;', '&v1;']","['to be overwhelmed', 'to be overawed']"
['気をよくする'],[['きをよくする']],5,"['&exp;', '&vs-i;']","['to be pleased', 'to be in a good mood']"
['気がせく'],[['きがせく']],5,"['&exp;', '&v5k;']","['to feel under pressure', 'to feel impatient', 'to be in a hurry']"
['気がふさぐ'],[['きがふさぐ']],5,"['&exp;', '&v5g;']",['to feel depressed']
['弄火'],[['ろうか']],5,"['&n;', '&vs;']",['playing with fire']
['弄花'],[['ろうか']],5,"['&n;', '&vs;']",['gambling with hanafuda']
['聞ける'],[['きける']],5,"['&v1;', '&vt;']",['to tell']
['人気をさらう'],[['にんきをさらう']],5,"['&exp;', '&v5u;']","['to capture all the popularity', 'to steal the show', 'to upstage']"
['はやし立てる'],[['はやしたてる']],5,"['&v1;', '&vt;']",['to cheer']
['買い出す'],[['かいだす']],5,['&v5s;'],['to begin purchasing']
['唸り出す'],[['うなりだす']],5,['&v5s;'],"['to let out a roar (hum, groan, moan)', 'to produce a loud noise']"
['ゼーゼー言う'],"[['ゼーゼーいう'], ['ゼイゼイいう'], ['ゼエゼエいう'], ['ぜーぜーいう'], ['ぜいぜいいう'], ['ぜえぜえいう']]",5,"['&exp;', '&v5u;']","['to wheeze', 'to breathe with difficulty', 'to gasp']"
['バカ食い'],"[['バカぐい'], ['バカくい']]",5,"['&n;', '&vs;']",['binge eating']
['語らしめる'],[['かたらしめる']],5,['&v1;'],['to finish telling']
['見す'],"[['めす'], ['みす']]",5,"['&v5s;', '&vt;']","['to rule', 'to govern']"
['下に見る'],[['したにみる']],5,"['&exp;', '&v1;']","['to look down on', 'to condescend']"
['山をかける'],[['やまをかける']],5,"['&exp;', '&v1;']","['to speculate', 'to make an educated guess', 'to gamble (e.g. on getting the right questions)']"
['食人'],[['しょくじん']],5,"['&n;', '&vs;']","['cannibalism', 'anthropophagism']"
['手をかける'],[['てをかける']],5,"['&exp;', '&v1;']","['to lay hands on', 'to touch']"
['書いとく'],[['かいとく']],5,"['&exp;', '&v5k;']",['to write down']
['目がとまる'],[['めがとまる']],5,"['&exp;', '&v5r;']","[""to have one's eye caught on something"", ""to have one's attention drawn to something""]"
['腑分け'],[['ふわけ']],5,"['&n;', '&vs;']","['dissection', 'autopsy']"
['ぼろくそに言う'],[['ぼろくそにいう']],5,"['&exp;', '&v5u;']","['to speak ill of', 'to speak very disparagingly about', 'to speak very harshly about']"
['少なすぎる'],[['すくなすぎる']],5,['&v1;'],"['to be lacking in options', 'to be too few']"
['出でる'],[['いでる']],5,['&v1;'],"['to go', 'to come']"
['そそけ立つ'],[['そそけだつ']],5,"['&v5t;', '&vi;']","['to be nappy', 'to be disheveled (hair)']"
['立ちション'],[['たちション']],5,"['&n;', '&vs;']","['urinating outdoors', 'urinating standing up']"
['と見られる'],[['とみられる']],5,"['&exp;', '&v1;']","['to be believed to', 'to be expected to', 'to be feared to', 'to be poised to', 'to be considered to', 'to be likely to']"
['先に立つ'],[['さきにたつ']],5,"['&exp;', '&v5t;', '&vi;']","['to lead', 'to take the initiative']"
['薹が立つ'],[['とうがたつ']],5,"['&exp;', '&v5t;']","['to become hard and fibrous', 'to go to seed', ""to have passed one's prime"", ""to have lost the first bloom of one's youth""]"
['下茹で'],[['したゆで']],5,"['&n;', '&vs;']","['parboiling', 'preparatory boiling']"
['よく言う'],[['よくいう']],5,['&v5u;'],"['to say enough (as much as required)', 'to say plenty']"
['来校'],[['らいこう']],5,"['&n;', '&vs;']",['school visit']
['水をやる'],[['みずをやる']],5,"['&exp;', '&v5r;']","['to water (a plant, a flower etc.)']"
['口を糊する'],[['くちをのりする']],5,"['&exp;', '&vs-s;']","['to eke out a living', 'to barely manage to get by']"
['ひどい目にあわせる'],[['ひどいめにあわせる']],5,"['&exp;', '&v1;']","['to bring someone to grief', 'to give someone hell']"
['空っ惚ける'],[['そらっとぼける']],5,"['&v1;', '&vi;']","['to play dumb', 'to feign innocence']"
['名をはせる'],[['なをはせる']],5,"['&exp;', '&v1;']","['to win fame', 'to be widely-known', 'to be well known', 'to make a name for oneself']"
['口を尖らす'],[['くちをとがらす']],5,"['&exp;', '&v5s;']",['to pout']
['大人ぶる'],[['おとなぶる']],5,['&v5r;'],"['to act like a grown up', 'to pretend to be an adult']"
['けんつくを食わせる'],[['けんつくをくわせる']],5,"['&exp;', '&v1;']","['to angrily reject', 'to snub', 'to give a person a good scolding', 'to give a person a rap on the knuckles']"
['新年になる'],[['しんねんになる']],5,"['&exp;', '&v5r;']","['the New Year begins', 'the New Year starts']"
['湛水'],"[['たんすい'], ['たたえみず']]",5,"['&n;', '&vs;']","['flooding', 'filling', 'inundation', 'submerging', 'clogging']"
['いい気になる'],[['いいきになる']],5,"['&exp;', '&v5r;']","['to be self-complacent', 'to be conceited', 'to flatter oneself', 'to be full of oneself']"
['店立て'],[['たなだて']],5,"['&n;', '&vs;']",['eviction']
['店立てを食う'],[['たなだてをくう']],5,"['&exp;', '&v5u;']",['to be evicted']
['手をつく'],[['てをつく']],5,"['&exp;', '&v5k;']","['to place both hands on the ground (to express respect, apology or to present a request)']"
['手弄り'],[['てまさぐり']],5,"['&n;', '&vs;']","[""playing with something with one's fingers""]"
['土になる'],[['つちになる']],5,"['&exp;', '&v5r;']","['to die', {'_': 'to become earth', '$': {'g_type': 'lit'}}]"
['土となる'],[['つちとなる']],5,"['&exp;', '&v5r;']","['to die', {'_': 'to become earth', '$': {'g_type': 'lit'}}]"
['天狗になる'],[['てんぐになる']],5,"['&exp;', '&v5r;']","['to get conceited', 'to become vain', 'to get stuck up', 'to get a swollen head', {'_': 'to become a tengu', '$': {'g_type': 'lit'}}]"
['ずり下がる'],[['ずりさがる']],5,"['&v5r;', '&vi;']","['to slide down', 'to slip down']"
['飲みかける'],[['のみかける']],5,"['&v1;', '&vt;']","['to start to drink', 'to try to drink', 'to partially drink']"
['目にしみる'],[['めにしみる']],5,"['&exp;', '&v1;']","[""to sting one's eyes"", ""to make one's eyes smart""]"
['来学'],[['らいがく']],5,"['&n;', '&vs;']","['coming to school', 'coming to university']"
['手が出る'],[['てがでる']],5,"['&exp;', '&v1;']","['to resort to violence', 'to use force', 'to get physical']"
['どか食い'],"[['どかぐい'], ['ドカぐい']]",5,"['&n;', '&vs;']","['eating a lot', 'excessive eating', 'gorging', 'guzzling']"
['すり下ろす'],[['すりおろす']],5,"['&v5s;', '&vt;']","['to grate', 'to scrape off']"
