Kanji,Reading,JLPT,Type,Meaning
['蹌踉つく'],[['よろつく']],100,"['&v5k;', '&vi;']","['to stagger', 'to stumble', 'to totter']"
['刮ぐ'],[['こそぐ']],100,"['&v5g;', '&vt;']","['to scrape off', 'to shave off']"
['繋駕'],[['けいが']],100,"['&n;', '&vs;']","['harnessing (a horse to a cart, esp. for a race)']"
['喋りまくる'],[['しゃべりまくる']],100,"['&exp;', '&v5r;']","['to talk on and on', ""to talk one's head off""]"
['藁にも縋る'],"[['わらにもすがる'], ['ワラにもすがる']]",100,"['&exp;', '&v5r;']","['to grasp at straws', 'to resort to desperate measures']"
['纏繞'],[['てんじょう']],100,"['&n;', '&vs;']","['twining around', 'entangling']"
['袖にする'],[['そでにする']],100,"['&exp;', '&vs-i;']","['to be cold (to)', 'to ignore (someone)']"
['匂いがする'],[['においがする']],100,"['&exp;', '&vs-i;']","['to smell', 'to smell of', 'to have a smell']"
['臥ゆ'],[['こゆ']],100,"['&v2y-k;', '&vi;']",['to lie down']
['臥やす'],[['こやす']],100,"['&v4s;', '&vi;']",['to lie down']
['詫ぶ'],[['わぶ']],100,"['&v2b-k;', '&vi;']","['to apologize', 'to apologise']"
['侘ぶ'],[['わぶ']],100,"['&v2b-k;', '&vi;']","['to be worried', 'to be grieved', 'to pine for']"
['狎れる'],[['なれる']],100,"['&v1;', '&vi;']","['to get too familiar with', 'to become too familiar with']"
['尖らせる'],[['とがらせる']],100,"['&v1;', '&vt;']","['to sharpen (e.g. pencil)', 'to pout (e.g. lips)']"
['紐づける'],[['ひもづける']],100,"['&v1;', '&vt;']","['to link (information, accounts, etc.)', 'to associate', 'to connect']"
['喧嘩をふっかける'],[['けんかをふっかける']],100,"['&exp;', '&v1;']",['to pick a fight']
['扼す'],[['やくす']],100,"['&v5s;', '&vt;']","['to command', 'to dominate']"
['騙くらかす'],[['だまくらかす']],100,"['&v5s;', '&vt;']","['to trick', 'to cheat', 'to deceive']"
['そそり勃つ'],[['そそりたつ']],100,"['&v5t;', '&vi;']","['to become erect (penis, nipple, etc.)', 'to tower (like an erection)']"
['綻ばす'],[['ほころばす']],100,"['&v5s;', '&vt;']","['to rip up (a seam)', 'to burst', 'to tear', 'to break out (e.g. into a smile)']"
['ぶっ潰す'],[['ぶっつぶす']],100,"['&v5s;', '&vt;']","['to smash violently', 'to crush']"
['撓める'],[['いためる']],100,"['&v1;', '&vt;']","['to treat leather, sharkskin, etc. with glue and pound until hard']"
['屁をこく'],[['へをこく']],100,"['&exp;', '&v5k;']","['to fart', 'to break wind']"
['貰える'],[['もらえる']],100,['&v1;'],"['to be able to receive', 'to be able to take', 'to be able to accept']"
['ｗワーク'],[['ダブルワーク']],100,"['&n;', '&vs;']","['holding multiple jobs concurrently', 'moonlighting']"
['灼く'],[['やく']],100,"['&v5k;', '&vt;']","['to tan (i.e. suntan)', 'to burn']"
['妬く'],[['やく']],100,"['&v5k;', '&vt;']","['to be jealous of', 'to be envious of', 'to envy']"
['猖獗'],[['しょうけつ']],100,"['&n;', '&vs;']","['spreading', 'infesting', 'running rampant']"
['恣にする'],[['ほしいままにする']],100,"['&exp;', '&vs-i;']","['to abuse', 'to exploit to the full', 'to give free rein to']"
['噛む'],[['しがむ']],100,"['&v5m;', '&vt;']",['to chew (strongly)']
['藁をもすがる'],[['わらをもすがる']],100,"['&exp;', '&v5r;']","['to grasp at straws', 'to resort to desperate measures']"
['Ｉターン'],[['アイターン']],100,"['&n;', '&vs;']",['moving to the countryside']
['誣謗'],[['ふぼう']],100,"['&n;', '&vs;']",['slander']
['淘げる'],[['よなげる']],100,"['&v1;', '&vt;']","['to separate and discard', 'to sieve and sort', 'to wash out (impurities, etc.)']"
['撫で撫で'],"[['なでなで'], ['ナデナデ']]",100,"['&n;', '&vs;']","['patting', 'stroking', 'caressing']"
['かき撫でる'],[['かきなでる']],100,"['&v1;', '&vt;']","['to smooth with the hand', 'to stroke', 'to comb (down)']"
['貰いゲロ'],"[['もらいゲロ'], ['もらいげろ']]",100,"['&n;', '&vs;']","['sympathy vomiting', ""vomiting due to the sight or the smell of another person's vomit""]"
['揉捻'],[['じゅうねん']],100,"['&n;', '&vs;']","['rolling freshly-picked tea-leaves', 'crushing tea']"
['捌ける'],[['はける']],100,"['&v1;', '&vi;']","['to drain', 'to flow (unobstructed)', 'to run off']"
['叩く'],[['はたく']],100,"['&v5k;', '&vt;']","['to dust', 'to remove dust']"
['攣れる'],[['つれる']],100,"['&v1;', '&vi;']",['to have a cramp']
['ウケを狙う'],"[['ウケをねらう'], ['うけをねらう']]",100,"['&exp;', '&v5u;']","['to aim for laughs', 'to play to the crowd']"
['顎をしゃくる'],[['あごをしゃくる']],100,"['&exp;', '&v5r;']","[""to jerk one's chin"", 'to nod toward', ""to point one's chin at""]"
['Ｗｅｂスクレイピング'],[['ウェブスクレイピング']],100,"['&n;', '&vs;']","['web scraping', 'web harvesting']"
['脇へそれる'],[['わきへそれる']],100,"['&exp;', '&v1;']","['to digress', 'to stray from the subject']"
['潰える'],[['ついえる']],100,"['&v1;', '&vi;']","['to fall apart', 'to collapse', 'to become useless']"
['沐する'],[['もくする']],100,"['&vs-s;', '&vi;']","[""to wash one's hair or body"", 'to bathe in water']"
['撫でさする'],[['なでさする']],100,"['&v5r;', '&vt;']","['to caress', 'to stroke']"
['揉まれる'],[['もまれる']],100,"['&v1;', '&vi;']","['to be knocked about', 'to be tossed about', 'to be jostled']"
['睨める'],[['ねめる']],100,"['&v1;', '&vt;']","['to glare at', 'to scowl at', 'to glower at']"
['凭せる'],[['もたせる']],100,"['&v1;', '&vt;']","['to lean (something) against', 'to set against', 'to prop up against']"
['諳んずる'],[['そらんずる']],100,"['&vz;', '&vt;']","['to memorize', 'to memorise', 'to recite from memory']"
['曝す'],[['さぼす']],100,"['&v5s;', '&vt;']","['to expose to the wind', 'to dry (something) in the wind']"
['痩せさらばえる'],[['やせさらばえる']],100,"['&v1;', '&vi;']","['to be emaciated', 'to be nothing but skin and bones']"
['忽せにする'],[['ゆるがせにする']],100,"['&exp;', '&vs-i;']","['to be negligent', 'to neglect', 'to slight']"
['鵜呑みにする'],[['うのみにする']],100,"['&exp;', '&vs-i;']","['to swallow (e.g. a story)', 'to accept without questioning']"
['絆す'],[['ほだす']],100,"['&v5s;', '&vt;']","['to fetter', 'to shackle', 'to bind']"
['哭慟'],[['こくどう']],100,"['&n;', '&vs;']","['wailing', 'lamentation']"
['斃れる'],[['たおれる']],100,"['&v1;', '&vi;']","['to die', 'to be killed']"
['吼く'],[['うたく']],100,"['&v4k;', '&vi;']","['to roar', 'to howl']"
['縒りをかける'],[['よりをかける']],100,"['&exp;', '&v1;']",['to twist a thread']
['罠をかける'],[['わなをかける']],100,"['&exp;', '&v1;']",['to set a trap']
['嫉む'],[['そねむ']],100,"['&v5m;', '&vt;']","['to be jealous of', 'to envy', 'to begrudge']"
['眴せ'],"[['めくわせ'], ['めぐわせ']]",100,"['&n;', '&vs;']","['signalling with the eyes', 'exchanging looks', 'winking']"
['繋ぎかえる'],[['つなぎかえる']],100,"['&v1;', '&vt;']","['to change configuration (e.g. electrical wiring)', 'to reconfigure']"
['拭き拭き'],[['ふきふき']],100,"['&n;', '&vs;']","['wiping', 'drying']"
['ＬＩＮＥ'],[['ライン']],100,"['&n;', '&vs;']",['LINE (instant messaging software)']
['インスタ萎え'],[['インスタなえ']],100,"['&n;', '&vs;']",['looking bad (of a photo)']
['簸る'],[['ひる']],100,"['&v5r;', '&vt;']",['to winnow (grain)']
['誅戮'],[['ちゅうりく']],100,"['&n;', '&vs;']","['putting a criminal to death', 'punishment by execution', 'death penalty']"
['靄がかかる'],[['もやがかかる']],100,"['&exp;', '&v5r;']","['to be hazy', 'to be misty']"
['熾る'],[['おこる']],100,"['&v5r;', '&vi;']","['to catch fire (of charcoal)', 'to start burning', 'to burn away', 'to burn merrily']"
['皸る'],[['かかる']],100,"['&v4r;', '&vi;']","['to chap', 'to crack']"
['濡れそぼる'],[['ぬれそぼる']],100,['&v5r;'],"['to be dripping wet', 'to get drenched to the skin']"
['鬨をつくる'],[['ときをつくる']],100,"['&exp;', '&v5r;']",['to raise a war cry']
['邌る'],[['ねる']],100,"['&v5r;', '&vi;']","['to walk in procession', 'to parade', 'to march']"
['倚藉'],[['いしゃ']],100,"['&n;', '&vs;']","['relying on', 'depending on']"
['褫く'],"[['あばく'], ['あわく']]",100,"['&v2k-s;', '&vi;']","['to collapse', 'to decline', 'to fall']"
['苛っと'],"[['いらっと'], ['イラっと'], ['イラッと']]",100,"['&adv;', '&vs;']","['becoming irritated (suddenly)', 'getting annoyed']"
['樵る'],[['きこる']],100,"['&v4r;', '&vi;']",['to chop down trees (in a mountain forest)']
['ＳＩＭロック'],[['シムロック']],100,"['&n;', '&vs;']","['SIM lock', 'network lock', 'carrier lock']"
['やり捲る'],"[['やりまくる'], ['ヤリまくる']]",100,"['&v5r;', '&vt;']",['to do over and over again']
['タイルを貼る'],[['タイルをはる']],100,"['&exp;', '&v5r;']","['to tile (floor, wall, etc.)']"
['覬覦'],[['きゆ']],100,"['&n;', '&vs;']",['covetousness']
['瞑眩'],"[['めいけん'], ['めいげん']]",100,"['&n;', '&vs;']",['dizziness']
['屠つ'],[['さかつ']],100,['&v4t;'],"['to slaughter', 'to butcher']"
['戮す'],[['りくす']],100,['&vs-c;'],"['to murder', 'to kill']"
['戮する'],[['りくする']],100,['&vs-s;'],"['to murder', 'to kill']"
['黥'],"[['げい'], ['いれずみ']]",100,"['&n;', '&vs;']","['tattoo (esp. a traditional Japanese one)', 'tattooing']"
['股ドン'],"[['またドン'], ['マタドン']]",100,"['&n;', '&vs;']","[""restraining someone against a wall by placing one's knee between their legs""]"
['訊く'],[['きく']],100,"['&v5k;', '&vt;']","['to ask', 'to enquire', 'to query']"
['擽る'],[['こそぐる']],100,"['&v5r;', '&vt;']",['to tickle']
['欷歔'],[['ききょ']],100,"['&n;', '&vs;']","['sobbing', 'weeping']"
['歪む'],[['ひずむ']],100,"['&v5m;', '&vi;']","['to warp', 'to become strained', 'to become distorted', 'to become crooked']"
['舐めプレイ'],"[['なめプレイ'], ['ナメプレイ']]",100,"['&n;', '&vs;']","['going insultingly easy on an opponent', ""not trying one's best (due to the perceived low amount of effort required)""]"
['騙かす'],[['だまかす']],100,"['&v5s;', '&vt;']","['to trick', 'to cheat', 'to deceive']"
['惹きつける'],[['ひきつける']],100,"['&v1;', '&vt;']","['to charm', 'to attract', 'to fascinate', 'to entice']"
['チャンスを窺う'],[['チャンスをうかがう']],100,"['&exp;', '&v5u;']",['to wait for an opportunity']
['狙いをつける'],[['ねらいをつける']],100,"['&exp;', '&v1;']","['to take aim (at)', ""to set one's sights (on)""]"
['紐づく'],[['ひもづく']],100,"['&v5k;', '&vi;']","['to be linked (esp. of data)', 'to be tied (e.g. to an account)', 'to be related']"
['ｒｋｇｋ'],[['らくがき']],100,"['&n;', '&vs;']","['scrawl', 'scribble', 'graffiti', 'doodle']"
['箕踞'],[['ききょ']],100,"['&n;', '&vs;']","[""sitting with one's legs outstretched""]"
['弄う'],[['いらう']],100,"['&v5u;', '&vt;']","['to touch', 'to finger', 'to play with']"
['沃る'],[['いる']],100,"['&v1;', '&vt;']","['to pour', 'to dash (water) over', 'to douse with']"
